x,y,event,endX,endY,Count,WeightedCount,Goals,WeightedProbabiliticGoals,GoalProbability
48,34,Pass,120,0,5,0,0,0,0
48,34,Pass,120,2,5,0,0,0,0
48,34,Pass,120,4,5,0,0,0,0
48,34,Pass,120,6,6,0.001,0,0,0
48,34,Pass,120,8,7,0.002,0,0,0
48,34,Pass,120,10,7,0.002,0,0,0
48,34,Pass,120,12,7,0.002,0,0,0
48,34,Pass,120,14,9,0.001,0,0,0
48,34,Pass,120,16,10,0.001,0,0,0
48,34,Pass,120,18,10,0.001,0,0,0
48,34,Pass,120,20,9,0.001,0,0,0
48,34,Pass,120,22,8,0.001,0,0,0
48,34,Pass,120,24,7,0.001,0,0,0
48,34,Pass,120,26,6,0,0,0,0
48,34,Pass,120,28,4,0,0,0,0
48,34,Pass,120,30,3,0,0,0,0
48,34,Pass,120,32,3,0,0,0,0
48,34,Pass,120,34,1,0,0,0,0
48,34,Pass,120,36,1,0,0,0,0
48,34,Pass,120,38,1,0,0,0,0
48,34,Pass,120,40,1,0,0,0,0
48,34,Pass,120,42,1,0,0,0,0
48,34,Pass,120,44,1,0,0,0,0
48,34,Pass,120,46,1,0,0,0,0
48,34,Pass,120,48,1,0,0,0,0
48,34,Pass,120,54,1,0,0,0,0
48,34,Pass,120,56,1,0,0,0,0
48,34,Pass,120,58,1,0,0,0,0
48,34,Pass,120,60,1,0,0,0,0
48,34,Pass,120,62,3,0,0,0,0
48,34,Pass,120,64,4,0,0,0,0
48,34,Pass,120,66,3,0.001,0,0,0
48,34,Pass,120,68,3,0.002,0,0,0
48,34,Pass,120,70,3,0.004,0,0,0
48,34,Pass,120,72,3,0.006,0,0,0
48,34,Pass,120,74,3,0.006,0,0,0
48,34,Pass,120,76,3,0.004,0,0,0
48,34,Pass,120,78,3,0.002,0,0,0
48,34,Pass,120,80,2,0.001,0,0,0
48,34,Pass,118,0,5,0,0,0,0
48,34,Pass,118,2,7,0,0,0,0
48,34,Pass,118,4,8,0.001,0,0,0
48,34,Pass,118,6,7,0.002,0,0,0
48,34,Pass,118,8,7,0.003,0,0,0
48,34,Pass,118,10,7,0.003,0,0,0
48,34,Pass,118,12,8,0.003,0,0,0
48,34,Pass,118,14,12,0.002,0,0,0
48,34,Pass,118,16,11,0.001,0,0,0
48,34,Pass,118,18,10,0.001,0,0,0
48,34,Pass,118,20,10,0.001,0,0,0
48,34,Pass,118,22,9,0.001,0,0,0
48,34,Pass,118,24,7,0.001,0,0,0
48,34,Pass,118,26,6,0,0,0,0
48,34,Pass,118,28,5,0,0,0,0
48,34,Pass,118,30,4,0,0,0,0
48,34,Pass,118,32,3,0,0,0,0
48,34,Pass,118,34,4,0,0,0,0
48,34,Pass,118,36,2,0,0,0,0
48,34,Pass,118,38,1,0,0,0,0
48,34,Pass,118,40,1,0,0,0,0
48,34,Pass,118,42,1,0,0,0,0
48,34,Pass,118,44,1,0,0,0,0
48,34,Pass,118,46,1,0,0,0,0
48,34,Pass,118,48,1,0,0,0,0
48,34,Pass,118,50,1,0,0,0,0
48,34,Pass,118,52,1,0,0,0,0
48,34,Pass,118,54,1,0,0,0,0
48,34,Pass,118,56,1,0,0,0,0
48,34,Pass,118,58,1,0,0,0,0
48,34,Pass,118,60,2,0,0,0,0
48,34,Pass,118,62,4,0,0,0,0
48,34,Pass,118,64,4,0,0,0,0
48,34,Pass,118,66,4,0.001,0,0,0
48,34,Pass,118,68,3,0.004,0,0,0
48,34,Pass,118,70,3,0.007,0,0,0
48,34,Pass,118,72,3,0.01,0,0,0
48,34,Pass,118,74,3,0.01,0,0,0
48,34,Pass,118,76,3,0.007,0,0,0
48,34,Pass,118,78,3,0.003,0,0,0
48,34,Pass,118,80,3,0.001,0,0,0
48,34,Pass,116,0,6,0,0,0,0
48,34,Pass,116,2,7,0.001,0,0,0
48,34,Pass,116,4,8,0.002,0,0,0
48,34,Pass,116,6,8,0.004,0,0,0
48,34,Pass,116,8,10,0.005,0,0,0
48,34,Pass,116,10,11,0.006,0,0,0
48,34,Pass,116,12,13,0.004,0,0,0
48,34,Pass,116,14,13,0.002,0,0,0
48,34,Pass,116,16,13,0.001,0,0,0
48,34,Pass,116,18,14,0.001,0,0,0
48,34,Pass,116,20,14,0.001,0,0,0
48,34,Pass,116,22,11,0.001,0,0,0
48,34,Pass,116,24,9,0.001,0,0,0
48,34,Pass,116,26,7,0,0,0,0
48,34,Pass,116,28,7,0,0,0,0
48,34,Pass,116,30,6,0,0,0,0
48,34,Pass,116,32,6,0,0,0,0
48,34,Pass,116,34,4,0,0,0,0
48,34,Pass,116,36,4,0,0,0,0
48,34,Pass,116,38,2,0,0,0,0
48,34,Pass,116,40,1,0,0,0,0
48,34,Pass,116,42,1,0,0,0,0
48,34,Pass,116,44,1,0,0,0,0
48,34,Pass,116,46,1,0,0,0,0
48,34,Pass,116,48,1,0,0,0,0
48,34,Pass,116,50,2,0,0,0,0
48,34,Pass,116,52,2,0,0,0,0
48,34,Pass,116,54,2,0,0,0,0
48,34,Pass,116,56,2,0,0,0,0
48,34,Pass,116,58,2,0,0,0,0
48,34,Pass,116,60,2,0,0,0,0
48,34,Pass,116,62,4,0,0,0,0
48,34,Pass,116,64,4,0,0,0,0
48,34,Pass,116,66,4,0.001,0,0,0
48,34,Pass,116,68,4,0.004,0,0,0
48,34,Pass,116,70,3,0.009,0,0,0
48,34,Pass,116,72,3,0.013,0,0,0
48,34,Pass,116,74,4,0.013,0,0,0
48,34,Pass,116,76,4,0.009,0,0,0
48,34,Pass,116,78,3,0.004,0,0,0
48,34,Pass,116,80,3,0.001,0,0,0
48,34,Pass,114,0,7,0,0,0,0
48,34,Pass,114,2,9,0.001,0,0,0
48,34,Pass,114,4,9,0.003,0,0,0
48,34,Pass,114,6,10,0.006,0,0,0
48,34,Pass,114,8,10,0.008,0,0,0
48,34,Pass,114,10,12,0.008,0,0,0
48,34,Pass,114,12,16,0.006,0,0,0
48,34,Pass,114,14,15,0.003,0,0,0
48,34,Pass,114,16,15,0.001,0,0,0
48,34,Pass,114,18,14,0.001,0,0,0
48,34,Pass,114,20,15,0.001,0,0,0
48,34,Pass,114,22,16,0.001,0,0,0
48,34,Pass,114,24,13,0.001,0,0,0
48,34,Pass,114,26,11,0,0,0,0
48,34,Pass,114,28,10,0,0,0,0
48,34,Pass,114,30,9,0,0,0,0
48,34,Pass,114,32,9,0,0,0,0
48,34,Pass,114,34,7,0,0,0,0
48,34,Pass,114,36,4,0,0,0,0
48,34,Pass,114,38,3,0,0,0,0
48,34,Pass,114,40,3,0,0,0,0
48,34,Pass,114,42,2,0,0,0,0
48,34,Pass,114,44,1,0,0,0,0
48,34,Pass,114,46,1,0,0,0,0
48,34,Pass,114,48,2,0,0,0,0
48,34,Pass,114,50,3,0,0,0,0
48,34,Pass,114,52,3,0,0,0,0
48,34,Pass,114,54,4,0,0,0,0
48,34,Pass,114,56,3,0,0,0,0
48,34,Pass,114,58,3,0,0,0,0
48,34,Pass,114,60,5,0,0,0,0
48,34,Pass,114,62,6,0,0,0,0
48,34,Pass,114,64,5,0,0,0,0
48,34,Pass,114,66,4,0.001,0,0,0
48,34,Pass,114,68,5,0.004,0,0,0
48,34,Pass,114,70,5,0.008,0,0,0
48,34,Pass,114,72,4,0.011,0,0,0
48,34,Pass,114,74,4,0.011,0,0,0
48,34,Pass,114,76,4,0.008,0,0,0
48,34,Pass,114,78,4,0.004,0,0,0
48,34,Pass,114,80,4,0.001,0,0,0
48,34,Pass,112,0,7,0,0,0,0
48,34,Pass,112,2,9,0.001,0,0,0
48,34,Pass,112,4,12,0.003,0,0,0
48,34,Pass,112,6,13,0.007,0,0,0
48,34,Pass,112,8,13,0.009,0,0,0
48,34,Pass,112,10,16,0.009,0,0,0
